T96060012654
	blast	Q9H251	0.0	444	2766	False
	blast	Q96QU1	2.62615e-68	133	1378	False
	blast	Q8TAB3	5.68679e-59	61	667	False
	blast	E9PAM6	9.99946e-59	61	667	False
	blast	Q96JP9	1.91128e-52	20	674	False
	blast	P55291	1.57133e-34	57	514	False
	blast	P22223	1.62645e-34	116	546	False
	blast	P12830	1.06976e-30	181	622	False
	blast	Q02487	4.96252e-30	162	641	False
	blast	Q14574	1.06491e-25	186	600	False
	hhblits	Q9H251	2e-233	480	2806	False
	hhblits	Q9H251	6e-223	152	2609	False
	hhblits	Q96QU1	3e-127	25	1242	False
	hhblits	Q96QU1	4e-119	44	1263	False
	hhblits	Q86XX4	7e-95	1126	3204	False
	hhblits	Q86XX4	3.3e-82	1124	3161	False
	hhblits	Q96JP9	4.2e-76	3	772	False
	hhblits	Q96JP9	4.3e-74	14	679	False
	hhblits	Q8TAB3	5e-71	25	663	False
	hhblits	E9PAM6	6e-71	23	663	False
T96060012655
	blast	Q8TAB3	3.17165e-139	25	685	False
	blast	E9PAM6	1.10854e-138	25	685	False
	blast	Q9H251	1.02184e-53	1888	2480	False
	blast	Q96QU1	4.52498e-37	495	1034	False
	blast	B3KU71	1.70938e-28	6	186	False
	blast	Q96JP9	9.0806e-28	114	722	False
	blast	P55291	7.2179e-27	106	489	False
	blast	P22223	3.95337e-26	166	546	False
	blast	P12830	2.49928e-22	213	593	False
	blast	Q02413	2.44419e-20	75	296	False
	hhblits	E9PAM6	5e-127	12	974	False
	hhblits	Q8TAB3	2e-111	19	713	False
	hhblits	Q96JP9	2.5e-81	39	725	False
	hhblits	Q14574	5.8e-80	7	700	False
	hhblits	Q02487	1.2e-77	17	713	False
	hhblits	P12830	5.9e-73	37	690	False
	hhblits	P55291	5.6e-68	66	631	False
	hhblits	P22223	6.5e-67	35	641	False
	hhblits	Q9H251	9.7e-67	243	890	False
	hhblits	Q96QU1	9.9e-67	36	718	False
T96060012656
	blast	Q8TAB3	2.42762e-141	25	703	False
	blast	E9PAM6	3.19727e-141	25	703	False
	blast	Q9H251	7.73117e-56	1343	1933	False
	blast	Q96QU1	3.86256e-38	463	939	False
	blast	Q96JP9	1.7419e-27	121	722	False
	blast	B3KU71	7.52919e-27	5	204	False
	blast	P55291	1.63279e-26	106	584	False
	blast	P22223	2.16815e-24	167	546	False
	blast	P12830	8.9407e-22	214	593	False
	blast	Q86SJ6	2.42231e-20	115	301	False
	hhblits	E9PAM6	2e-128	6	974	False
	hhblits	Q8TAB3	5e-113	6	707	False
	hhblits	Q96JP9	4.6e-83	39	725	False
	hhblits	Q14574	2.1e-78	15	700	False
	hhblits	Q02487	1.7e-77	15	713	False
	hhblits	P12830	1.1e-73	38	690	False
	hhblits	P55291	4.2e-69	70	630	False
	hhblits	P22223	4.1e-67	37	641	False
	hhblits	Q9H251	1.2e-66	244	890	False
	hhblits	Q9H251	1.3e-66	466	1104	False
T96060012657
	blast	Q8TAB3	2.27898e-141	25	685	False
	blast	E9PAM6	5.09426e-141	25	685	False
	blast	Q9H251	1.09299e-51	1455	2061	False
	blast	Q96QU1	6.35036e-40	495	1038	False
	blast	B3KU71	2.32427e-29	5	186	False
	blast	Q96JP9	1.00767e-26	121	679	False
	blast	P55291	6.81424e-26	106	608	False
	blast	P22223	9.53415e-22	167	546	False
	blast	P12830	1.15684e-17	214	593	False
	blast	Q86SJ6	1.64881e-16	75	301	False
	hhblits	E9PAM6	1e-128	12	974	False
	hhblits	Q8TAB3	9e-113	12	707	False
	hhblits	Q96JP9	3.5e-82	39	725	False
	hhblits	Q14574	2.4e-77	19	700	False
	hhblits	Q02487	1.4e-76	17	713	False
	hhblits	P12830	4.6e-73	37	688	False
	hhblits	P55291	2.2e-68	70	631	False
	hhblits	Q96QU1	3.2e-67	37	717	False
	hhblits	Q9H251	1.6e-66	244	889	False
	hhblits	Q9H251	1.8e-66	466	1102	False
T96060012658
	blast	Q8TAB3	2.2713e-139	25	675	False
	blast	E9PAM6	3.76268e-139	25	675	False
	blast	Q9H251	7.81459e-52	1888	2480	False
	blast	Q96QU1	3.51656e-32	495	1034	False
	blast	B3KU71	1.99588e-28	5	176	False
	blast	Q96JP9	8.66545e-18	44	502	False
	blast	P55291	4.1648e-17	80	584	False
	blast	P22223	1.16812e-15	167	546	False
	blast	Q02487	1.72072e-13	170	575	False
	blast	Q86SJ6	1.19227e-12	75	242	False
	hhblits	E9PAM6	2e-127	7	974	False
	hhblits	Q8TAB3	2e-111	9	707	False
	hhblits	Q96JP9	4.6e-81	39	725	False
	hhblits	Q14574	4e-77	14	700	False
	hhblits	Q02487	1.4e-76	15	713	False
	hhblits	P12830	1.4e-71	38	690	False
	hhblits	P55291	4.1e-66	68	631	False
	hhblits	Q96QU1	8e-66	35	717	False
	hhblits	Q9H251	1.8e-65	244	882	False
	hhblits	Q9H251	8.5e-65	466	1103	False
T96060012659
	blast	E9PAM6	3.229e-147	25	675	False
	blast	Q8TAB3	3.49467e-147	25	675	False
	blast	Q9H251	5.23282e-58	2009	2603	False
	blast	Q96QU1	1.00666e-42	374	939	False
	blast	P55291	2.03855e-28	103	608	False
	blast	B3KU71	2.97168e-28	2	176	False
	blast	Q96JP9	9.85912e-27	121	679	False
	blast	P12830	3.70977e-23	208	593	False
	blast	P22223	1.15903e-22	161	546	False
	blast	Q02413	1.18633e-19	76	296	False
	hhblits	E9PAM6	4e-129	9	974	False
	hhblits	Q8TAB3	8e-114	8	709	False
	hhblits	Q96JP9	5e-81	39	726	False
	hhblits	Q14574	2.9e-78	16	700	False
	hhblits	Q02487	3.2e-77	17	713	False
	hhblits	P12830	1.8e-72	8	690	False
	hhblits	P55291	9.6e-69	66	631	False
	hhblits	Q96QU1	1.3e-66	11	717	False
	hhblits	Q9H251	3.1e-66	243	890	False
	hhblits	P22223	1e-65	35	641	False
T96060012660
	blast	E9PAM6	4.11587e-137	25	685	False
	blast	Q8TAB3	4.33354e-137	25	685	False
	blast	Q9H251	4.77748e-54	1058	1632	False
	blast	Q96QU1	4.18729e-41	495	1034	False
	blast	B3KU71	1.10114e-27	5	186	False
	blast	P22223	3.88526e-25	167	546	False
	blast	Q96JP9	1.04992e-22	121	679	False
	blast	P55291	1.26423e-20	104	608	False
	blast	P12830	1.06201e-17	214	593	False
	blast	Q86SJ6	4.30976e-15	75	296	False
	hhblits	E9PAM6	2e-127	12	974	False
	hhblits	Q8TAB3	4e-111	14	707	False
	hhblits	Q96JP9	6.1e-80	38	726	False
	hhblits	Q02487	7.3e-76	16	713	False
	hhblits	Q14574	9.7e-76	19	700	False
	hhblits	P12830	9.2e-72	36	690	False
	hhblits	P55291	1.8e-66	68	631	False
	hhblits	Q9H251	6.8e-66	243	883	False
	hhblits	P22223	4e-65	35	641	False
	hhblits	Q9H251	1.2e-64	465	1102	False
T96060012661
	blast	Q8TAB3	5.02283e-143	25	673	False
	blast	E9PAM6	1.28972e-142	25	673	False
	blast	Q9H251	9.84108e-56	1058	1632	False
	blast	Q96QU1	6.36709e-40	374	938	False
	blast	B3KU71	1.95746e-28	5	174	False
	blast	Q96JP9	1.17315e-23	120	573	False
	blast	P55291	1.75683e-23	106	584	False
	blast	P22223	9.46316e-21	167	546	False
	blast	Q02487	5.45776e-20	161	575	False
	blast	P12830	6.54398e-18	220	593	False
	hhblits	E9PAM6	5e-126	10	974	False
	hhblits	Q8TAB3	2e-110	12	706	False
	hhblits	Q96JP9	1.5e-78	39	727	False
	hhblits	Q14574	8e-76	15	700	False
	hhblits	Q02487	6.7e-75	16	713	False
	hhblits	P12830	4.7e-70	37	688	False
	hhblits	P55291	1e-65	52	631	False
	hhblits	P22223	1.4e-64	35	640	False
	hhblits	Q9H251	1.8e-64	243	889	False
	hhblits	Q9H251	4.6e-64	465	1102	False
T96060012662
	blast	Q8TAB3	6.86389e-140	25	685	False
	blast	E9PAM6	2.34169e-139	25	685	False
	blast	Q9H251	1.46846e-53	1058	1632	False
	blast	Q96QU1	2.38426e-38	374	939	False
	blast	B3KU71	5.90525e-28	5	186	False
	blast	Q96JP9	1.60893e-24	121	679	False
	blast	P55291	1.70755e-20	103	584	False
	blast	P12830	1.60321e-18	214	598	False
	blast	Q86SJ6	1.32179e-17	75	296	False
	blast	Q02413	1.52048e-16	75	296	False
	hhblits	E9PAM6	4e-130	6	974	False
	hhblits	Q8TAB3	7e-114	6	706	False
	hhblits	Q96JP9	7.1e-82	3	725	False
