T96060002661
	blast	Q9H251	6.36735e-17	2135	2599	False
	blast	Q96QU1	1.73926e-12	807	1148	False
	blast	Q8TAB3	3.50919e-11	226	664	False
	blast	E9PAM6	3.77332e-11	226	664	False
	blast	Q96JP9	1.10281e-08	44	344	False
	blast	P55291	2.97371e-07	123	259	False
	blast	Q86SJ6	3.60546e-05	371	509	False
	blast	Q02487	0.000270169	219	353	False
	blast	Q14574	0.00273325	227	442	False
	blast	B3KU71	0.00379177	5	165	False
	hhblits	P55291	9.4e-34	93	582	False
	hhblits	P22223	1.6e-32	156	640	False
	hhblits	Q14574	3.3e-32	184	672	False
	hhblits	E9PAM6	1.3e-31	126	665	False
	hhblits	Q8TAB3	1.5e-31	126	665	False
	hhblits	P12830	3.2e-31	203	688	False
	hhblits	Q96JP9	4.8e-31	41	678	False
	hhblits	Q02487	1.3e-30	184	670	False
	hhblits	P12830	2.1e-29	25	586	False
	hhblits	Q14574	1.4e-28	36	568	False
T96060002662
	blast	Q9H251	3.39354e-07	1831	2025	False
	blast	Q96JP9	2.57611e-05	104	307	False
	blast	Q96QU1	7.0633e-05	115	369	False
	blast	Q8TAB3	0.00142785	60	300	False
	blast	Q86SR3	0.00160598	561	649	False
	blast	E9PAM6	0.00187779	60	300	False
	blast	P22223	0.0097243	307	496	False
	blast	Q86SJ6	0.0211129	124	190	False
	blast	B4DSX9	0.0533144	439	516	False
	blast	B3KU71	0.0715682	23	166	False
	hhblits	Q96JP9	1.5e-25	3	409	False
	hhblits	Q96QU1	8.4e-24	32	455	False
	hhblits	P55291	3.5e-23	51	458	False
	hhblits	Q86SJ6	3.9e-23	56	488	False
	hhblits	E9PAM6	2.6e-22	3	444	False
	hhblits	P22223	8e-22	222	640	False
	hhblits	Q14574	1e-21	185	568	False
	hhblits	Q8TAB3	1.1e-21	3	445	False
	hhblits	Q02487	1.3e-21	185	554	False
	hhblits	P22223	1.4e-21	158	522	False
T96060002665
	blast	P21127	1.15553e-113	432	758	False
	blast	P11802	1.05447e-58	2	297	False
	blast	Q9UPZ9	6.62081e-53	1	285	False
	blast	P20794	2.7781e-51	1	285	False
	blast	O76039	1.68918e-46	10	302	False
	blast	Q96PY6	7.18419e-23	1	196	False
	blast	Q15831	7.09881e-21	39	331	False
	blast	Q13043	2.33698e-20	30	246	False
	blast	Q13627	2.33969e-19	165	424	False
	blast	Q9UQB9	1.01085e-17	30	237	False
	hhblits	P21127	3.1e-61	429	741	False
	hhblits	P20794	1.3e-49	2	288	False
	hhblits	P36507	4.3e-47	69	374	False
	hhblits	Q15831	6.1e-47	44	315	False
	hhblits	Q9UPZ9	7.3e-47	2	287	False
	hhblits	P51812	1e-46	420	681	False
	hhblits	P15735	2e-46	21	294	False
	hhblits	O96017	4.6e-46	218	490	False
	hhblits	Q7RTN6	4.8e-46	67	381	False
	hhblits	Q9H4D1	6.1e-46	17	282	False
T96060002669
	blast	P21127	7.86303e-62	441	735	False
	blast	P11802	1.88918e-57	2	295	False
	blast	P20794	8.19723e-51	4	284	False
	blast	Q9UPZ9	4.03201e-50	4	301	False
	blast	O76039	9.75427e-42	19	297	False
	blast	Q9UQB9	3.5761e-22	49	295	False
	blast	Q13627	3.81165e-20	165	479	False
	blast	Q13043	2.86303e-19	33	227	False
	blast	Q13233	3.48982e-19	1236	1508	False
	blast	P15735	1.16623e-18	30	291	False
	hhblits	P21127	9.4e-49	436	727	False
	hhblits	P20794	3.2e-44	3	286	False
	hhblits	P15735	1e-43	21	294	False
	hhblits	P36507	1.3e-43	69	375	False
	hhblits	O96017	2.3e-43	218	489	False
	hhblits	P11802	5.5e-43	4	300	False
	hhblits	Q7RTN6	6.1e-43	66	386	False
	hhblits	Q02750	1.2e-42	66	369	False
	hhblits	P51812	1.2e-42	420	680	False
	hhblits	P31749	1.5e-42	148	411	False
T96060002671
	blast	P21127	3.81407e-65	431	724	False
	blast	P20794	8.55777e-62	1	303	False
	blast	P11802	5.21925e-61	6	295	False
	blast	Q9UPZ9	2.15449e-59	1	289	False
	blast	O76039	2.18052e-45	10	299	False
	blast	Q9UQB9	3.54031e-26	18	300	False
	blast	Q02750	7.67288e-22	30	362	False
	blast	Q13043	9.05515e-22	1	283	False
	blast	Q86SG6	1.38284e-21	1	208	False
